"AccountId","CreditDebitIndicator","Status","BookingDateTime","TransactionInformation","Amount.Amount","Amount.Currency","ProprietaryBankTransactionCode.Code","Balance.CreditDebitIndicator","Balance.Type","Balance.Amount.Amount","Balance.Amount.Currency"
"1f206d1c-ea74-428f-96f0-18fce2efff30","Debit","Booked","2017-08-28T00:00:00.000Z","payment_for_statement","6.74","GBP","TFR","Credit","Information","450.52","GBP"
"1f206d1c-ea74-428f-96f0-18fce2efff30","Debit","Booked","2017-09-07T00:00:00.000Z","other_debit","267.21","GBP","TFR","Credit","Information","183.31","GBP"
"1f206d1c-ea74-428f-96f0-18fce2efff30","Credit","Booked","2017-10-06T00:00:00.000Z","other_credit","14135.50","GBP","TFR","Credit","Information","14318.81","GBP"
"1f206d1c-ea74-428f-96f0-18fce2efff30","Debit","Booked","2017-10-08T00:00:00.000Z","other_debit","3109.20","GBP","TFR","Credit","Information","11209.61","GBP"
"1f206d1c-ea74-428f-96f0-18fce2efff30","Credit","Booked","2017-10-13T00:00:00.000Z","other_credit","2593.97","GBP","TFR","Credit","Information","13803.58","GBP"
"1f206d1c-ea74-428f-96f0-18fce2efff30","Debit","Booked","2017-10-15T00:00:00.000Z","other_debit","9651.41","GBP","TFR","Credit","Information","4152.17","GBP"
"1f206d1c-ea74-428f-96f0-18fce2efff30","Debit","Booked","2017-10-27T00:00:00.000Z","other_debit","2262.19","GBP","TFR","Credit","Information","1889.98","GBP"
"1f206d1c-ea74-428f-96f0-18fce2efff30","Credit","Booked","2017-11-06T00:00:00.000Z","other_credit","19323.22","GBP","TFR","Credit","Information","21213.20","GBP"
"1f206d1c-ea74-428f-96f0-18fce2efff30","Credit","Booked","2017-11-07T00:00:00.000Z","other_credit","13194.93","GBP","TFR","Credit","Information","34408.13","GBP"
"1f206d1c-ea74-428f-96f0-18fce2efff30","Debit","Booked","2017-11-09T00:00:00.000Z","other_debit","3906.78","GBP","TFR","Credit","Information","30501.35","GBP"
"1f206d1c-ea74-428f-96f0-18fce2efff30","Debit","Booked","2017-11-11T00:00:00.000Z","other_debit","1330.25","GBP","TFR","Credit","Information","29171.10","GBP"
"1f206d1c-ea74-428f-96f0-18fce2efff30","Debit","Booked","2017-11-12T00:00:00.000Z","other_debit","6077.89","GBP","TFR","Credit","Information","23093.21","GBP"
"1f206d1c-ea74-428f-96f0-18fce2efff30","Credit","Booked","2017-11-14T00:00:00.000Z","other_credit","50328.96","GBP","TFR","Credit","Information","73422.17","GBP"
"1f206d1c-ea74-428f-96f0-18fce2efff30","Credit","Booked","2017-11-20T00:00:00.000Z","other_credit","39809.40","GBP","TFR","Credit","Information","113231.57","GBP"
"1f206d1c-ea74-428f-96f0-18fce2efff30","Debit","Booked","2017-11-28T00:00:00.000Z","payment_for_statement","6.74","GBP","TFR","Credit","Information","113224.83","GBP"
"1f206d1c-ea74-428f-96f0-18fce2efff30","Debit","Booked","2017-12-01T00:00:00.000Z","other_debit","2260.70","GBP","TFR","Credit","Information","110964.13","GBP"
"1f206d1c-ea74-428f-96f0-18fce2efff30","Credit","Booked","2017-12-01T00:00:00.000Z","other_credit","3276.31","GBP","TFR","Credit","Information","114240.44","GBP"
"1f206d1c-ea74-428f-96f0-18fce2efff30","Credit","Booked","2017-12-06T00:00:00.000Z","other_credit","29524.99","GBP","TFR","Credit","Information","143765.43","GBP"
"1f206d1c-ea74-428f-96f0-18fce2efff30","Credit","Booked","2017-12-07T00:00:00.000Z","old_age_pension","4165.49","GBP","TFR","Credit","Information","147930.92","GBP"
"1f206d1c-ea74-428f-96f0-18fce2efff30","Debit","Booked","2017-12-13T00:00:00.000Z","other_debit","1910.61","GBP","TFR","Credit","Information","146020.31","GBP"
"1f206d1c-ea74-428f-96f0-18fce2efff30","Debit","Booked","2017-12-13T00:00:00.000Z","other_debit","550.39","GBP","TFR","Credit","Information","145469.92","GBP"
"1f206d1c-ea74-428f-96f0-18fce2efff30","Debit","Booked","2017-12-21T00:00:00.000Z","other_debit","1995.39","GBP","TFR","Credit","Information","143474.53","GBP"
"1f206d1c-ea74-428f-96f0-18fce2efff30","Debit","Booked","2017-12-21T00:00:00.000Z","other_debit","10433.52","GBP","TFR","Credit","Information","133041.01","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Debit","Booked","2017-01-01T00:00:00.000Z","other_debit","877.46","GBP","TFR","Credit","Information","2642.07","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Debit","Booked","2017-01-01T00:00:00.000Z","other_debit","554.53","GBP","TFR","Credit","Information","2087.54","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Debit","Booked","2017-01-27T00:00:00.000Z","other_debit","1685.36","GBP","TFR","Credit","Information","402.18","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Credit","Booked","2017-01-27T00:00:00.000Z","other_credit","24462.65","GBP","TFR","Credit","Information","24864.83","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Debit","Booked","2017-01-27T00:00:00.000Z","other_debit","1317.12","GBP","TFR","Credit","Information","23547.71","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Debit","Booked","2017-02-05T00:00:00.000Z","household","7126.17","GBP","TFR","Credit","Information","16421.54","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Credit","Booked","2017-02-10T00:00:00.000Z","other_credit","9016.38","GBP","TFR","Credit","Information","25437.92","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Credit","Booked","2017-02-10T00:00:00.000Z","other_credit","2916.07","GBP","TFR","Credit","Information","28353.99","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Debit","Booked","2017-02-12T00:00:00.000Z","other_debit","22799.18","GBP","TFR","Credit","Information","5554.81","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Debit","Booked","2017-02-16T00:00:00.000Z","other_debit","1740.51","GBP","TFR","Credit","Information","3814.30","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Debit","Booked","2017-02-23T00:00:00.000Z","other_debit","735.87","GBP","TFR","Credit","Information","3078.43","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Credit","Booked","2017-02-27T00:00:00.000Z","other_credit","10085.94","GBP","TFR","Credit","Information","13164.37","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Credit","Booked","2017-03-05T00:00:00.000Z","other_credit","26852.16","GBP","TFR","Credit","Information","40016.53","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Debit","Booked","2017-03-08T00:00:00.000Z","household","3145.16","GBP","TFR","Credit","Information","36871.37","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Credit","Booked","2017-03-10T00:00:00.000Z","old_age_pension","6013.69","GBP","TFR","Credit","Information","42885.06","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Credit","Booked","2017-03-28T00:00:00.000Z","interest_credited","72.02","GBP","TFR","Credit","Information","42957.08","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Debit","Booked","2017-03-28T00:00:00.000Z","other_debit","7692.35","GBP","TFR","Credit","Information","35264.73","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Debit","Booked","2017-04-01T00:00:00.000Z","other_debit","685.85","GBP","TFR","Credit","Information","34578.88","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Debit","Booked","2017-04-01T00:00:00.000Z","other_debit","5464.60","GBP","TFR","Credit","Information","29114.28","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Credit","Booked","2017-04-09T00:00:00.000Z","other_credit","17560.52","GBP","TFR","Credit","Information","46674.80","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Credit","Booked","2017-04-13T00:00:00.000Z","other_credit","3007.41","GBP","TFR","Credit","Information","49682.21","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Debit","Booked","2017-05-01T00:00:00.000Z","other_debit","4756.92","GBP","TFR","Credit","Information","44925.29","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Debit","Booked","2017-05-01T00:00:00.000Z","other_debit","1688.38","GBP","TFR","Credit","Information","43236.91","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Debit","Booked","2017-05-07T00:00:00.000Z","other_debit","2185.06","GBP","TFR","Credit","Information","41051.85","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Credit","Booked","2017-05-10T00:00:00.000Z","old_age_pension","6013.69","GBP","TFR","Credit","Information","47065.54","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Debit","Booked","2017-05-10T00:00:00.000Z","other_debit","12051.34","GBP","TFR","Credit","Information","35014.20","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Debit","Booked","2017-05-20T00:00:00.000Z","other_debit","6614.11","GBP","TFR","Credit","Information","28400.09","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Credit","Booked","2017-05-30T00:00:00.000Z","interest_credited","84.41","GBP","TFR","Credit","Information","28484.50","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Credit","Booked","2017-05-31T00:00:00.000Z","interest_credited","35.96","GBP","TFR","Credit","Information","28520.46","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Credit","Booked","2017-05-31T00:00:00.000Z","interest_credited","4.59","GBP","TFR","Credit","Information","28525.05","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Debit","Booked","2017-06-02T00:00:00.000Z","other_debit","2474.13","GBP","TFR","Credit","Information","26050.92","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Debit","Booked","2017-06-03T00:00:00.000Z","other_debit","2725.72","GBP","TFR","Credit","Information","23325.20","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Debit","Booked","2017-06-12T00:00:00.000Z","insurance_payment","6.38","GBP","TFR","Credit","Information","23318.82","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Debit","Booked","2017-07-01T00:00:00.000Z","other_debit","829.19","GBP","TFR","Credit","Information","22489.63","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Debit","Booked","2017-07-01T00:00:00.000Z","other_debit","4225.91","GBP","TFR","Credit","Information","18263.72","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Debit","Booked","2017-07-09T00:00:00.000Z","other_debit","9474.55","GBP","TFR","Credit","Information","8789.17","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Credit","Booked","2017-07-10T00:00:00.000Z","old_age_pension","6013.69","GBP","TFR","Credit","Information","14802.86","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Debit","Booked","2017-07-10T00:00:00.000Z","other_debit","5494.08","GBP","TFR","Credit","Information","9308.78","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Credit","Booked","2017-07-13T00:00:00.000Z","other_credit","2156.04","GBP","TFR","Credit","Information","11464.82","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Debit","Booked","2017-07-14T00:00:00.000Z","household","3569.37","GBP","TFR","Credit","Information","7895.45","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Debit","Booked","2017-07-14T00:00:00.000Z","other_debit","1974.27","GBP","TFR","Credit","Information","5921.18","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Debit","Booked","2017-08-01T00:00:00.000Z","other_debit","4419.89","GBP","TFR","Credit","Information","1501.29","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Credit","Booked","2017-08-01T00:00:00.000Z","other_credit","18687.90","GBP","TFR","Credit","Information","20189.19","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Debit","Booked","2017-08-11T00:00:00.000Z","household","1862.18","GBP","TFR","Credit","Information","18327.01","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Credit","Booked","2017-08-15T00:00:00.000Z","other_credit","6932.66","GBP","TFR","Credit","Information","25259.67","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Debit","Booked","2017-09-04T00:00:00.000Z","other_debit","1510.85","GBP","TFR","Credit","Information","23748.82","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Credit","Booked","2017-09-09T00:00:00.000Z","other_credit","5705.56","GBP","TFR","Credit","Information","29454.38","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Credit","Booked","2017-09-10T00:00:00.000Z","old_age_pension","6013.69","GBP","TFR","Credit","Information","35468.07","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Debit","Booked","2017-09-10T00:00:00.000Z","other_debit","5289.89","GBP","TFR","Credit","Information","30178.18","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Debit","Booked","2017-09-19T00:00:00.000Z","other_debit","1538.19","GBP","TFR","Credit","Information","28639.99","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Debit","Booked","2017-09-29T00:00:00.000Z","other_debit","3391.95","GBP","TFR","Credit","Information","25248.04","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Debit","Booked","2017-10-01T00:00:00.000Z","other_debit","746.21","GBP","TFR","Credit","Information","24501.83","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Debit","Booked","2017-10-01T00:00:00.000Z","other_debit","1276.42","GBP","TFR","Credit","Information","23225.41","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Credit","Booked","2017-10-05T00:00:00.000Z","other_credit","7200.06","GBP","TFR","Credit","Information","30425.47","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Debit","Booked","2017-10-10T00:00:00.000Z","household","4018.20","GBP","TFR","Credit","Information","26407.27","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Debit","Booked","2017-10-18T00:00:00.000Z","other_debit","314.92","GBP","TFR","Credit","Information","26092.35","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Debit","Booked","2017-10-20T00:00:00.000Z","other_debit","786.05","GBP","TFR","Credit","Information","25306.30","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Credit","Booked","2017-11-29T00:00:00.000Z","other_credit","6564.36","GBP","TFR","Credit","Information","31870.66","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Credit","Booked","2017-12-01T00:00:00.000Z","other_credit","12978.14","GBP","TFR","Credit","Information","44848.80","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Debit","Booked","2017-12-01T00:00:00.000Z","other_debit","6546.39","GBP","TFR","Credit","Information","38302.41","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Debit","Booked","2017-12-06T00:00:00.000Z","other_debit","849.15","GBP","TFR","Credit","Information","37453.26","GBP"
"86e2d86a-2e85-49a1-b045-fd46b24a1f24","Credit","Booked","2017-12-10T00:00:00.000Z","old_age_pension","6013.69","GBP","TFR","Credit","Information","43466.95","GBP"
"7f0d68df-6a90-43c6-acd8-811400161a61","Debit","Booked","2017-01-01T00:00:00.000Z","other_debit","2394.71","GBP","TFR","Credit","Information","2670.06","GBP"
"7f0d68df-6a90-43c6-acd8-811400161a61","Debit","Booked","2017-01-01T00:00:00.000Z","other_debit","1567.25","GBP","TFR","Credit","Information","1102.81","GBP"
"7f0d68df-6a90-43c6-acd8-811400161a61","Credit","Booked","2017-01-07T00:00:00.000Z","other_credit","13952.24","GBP","TFR","Credit","Information","15055.05","GBP"
"7f0d68df-6a90-43c6-acd8-811400161a61","Debit","Booked","2017-01-08T00:00:00.000Z","household","1575.89","GBP","TFR","Credit","Information","13479.16","GBP"
"7f0d68df-6a90-43c6-acd8-811400161a61","Credit","Booked","2017-01-09T00:00:00.000Z","other_credit","18188.85","GBP","TFR","Credit","Information","31668.01","GBP"
"7f0d68df-6a90-43c6-acd8-811400161a61","Debit","Booked","2017-01-10T00:00:00.000Z","household","2948.50","GBP","TFR","Credit","Information","28719.51","GBP"
"7f0d68df-6a90-43c6-acd8-811400161a61","Credit","Booked","2017-01-11T00:00:00.000Z","other_credit","22689.66","GBP","TFR","Credit","Information","51409.17","GBP"
"7f0d68df-6a90-43c6-acd8-811400161a61","Debit","Booked","2017-01-11T00:00:00.000Z","other_debit","1415.26","GBP","TFR","Credit","Information","49993.91","GBP"
"7f0d68df-6a90-43c6-acd8-811400161a61","Debit","Booked","2017-01-19T00:00:00.000Z","other_debit","19336.24","GBP","TFR","Credit","Information","30657.67","GBP"
"7f0d68df-6a90-43c6-acd8-811400161a61","Debit","Booked","2017-01-20T00:00:00.000Z","other_debit","2286.34","GBP","TFR","Credit","Information","28371.33","GBP"
"7f0d68df-6a90-43c6-acd8-811400161a61","Credit","Booked","2017-01-20T00:00:00.000Z","other_credit","6368.01","GBP","TFR","Credit","Information","34739.34","GBP"
"7f0d68df-6a90-43c6-acd8-811400161a61","Credit","Booked","2017-01-31T00:00:00.000Z","interest_credited","97.74","GBP","TFR","Credit","Information","34837.08","GBP"
"7f0d68df-6a90-43c6-acd8-811400161a61","Debit","Booked","2017-01-31T00:00:00.000Z","payment_for_statement","3.78","GBP","TFR","Credit","Information","34833.30","GBP"
"7f0d68df-6a90-43c6-acd8-811400161a61","Credit","Booked","2017-02-01T00:00:00.000Z","other_credit","22630.45","GBP","TFR","Credit","Information","57463.75","GBP"
"7f0d68df-6a90-43c6-acd8-811400161a61","Credit","Booked","2017-02-01T00:00:00.000Z","other_credit","486.05","GBP","TFR","Credit","Information","57949.80","GBP"
"7f0d68df-6a90-43c6-acd8-811400161a61","Credit","Booked","2017-02-06T00:00:00.000Z","other_credit","8872.93","GBP","TFR","Credit","Information","66822.73","GBP"
"7f0d68df-6a90-43c6-acd8-811400161a61","Debit","Booked","2017-02-06T00:00:00.000Z","household","3166.52","GBP","TFR","Credit","Information","63656.21","GBP"
"7f0d68df-6a90-43c6-acd8-811400161a61","Debit","Booked","2017-02-14T00:00:00.000Z","household","384.45","GBP","TFR","Credit","Information","63271.76","GBP"
"7f0d68df-6a90-43c6-acd8-811400161a61","Debit","Booked","2017-03-01T00:00:00.000Z","other_debit","263.52","GBP","TFR","Credit","Information","63008.24","GBP"
"7f0d68df-6a90-43c6-acd8-811400161a61","Debit","Booked","2017-03-01T00:00:00.000Z","other_debit","1393.82","GBP","TFR","Credit","Information","61614.42","GBP"
"7f0d68df-6a90-43c6-acd8-811400161a61","Debit","Booked","2017-03-08T00:00:00.000Z","other_debit","1739.31","GBP","TFR","Credit","Information","59875.11","GBP"
"7f0d68df-6a90-43c6-acd8-811400161a61","Debit","Booked","2017-03-09T00:00:00.000Z","other_debit","4534.66","GBP","TFR","Credit","Information","55340.45","GBP"
"7f0d68df-6a90-43c6-acd8-811400161a61","Credit","Booked","2017-03-11T00:00:00.000Z","other_credit","322.27","GBP","TFR","Credit","Information","55662.72","GBP"
"7f0d68df-6a90-43c6-acd8-811400161a61","Credit","Booked","2017-03-13T00:00:00.000Z","old_age_pension","4151.65","GBP","TFR","Credit","Information","59814.37","GBP"
"7f0d68df-6a90-43c6-acd8-811400161a61","Credit","Booked","2017-03-13T00:00:00.000Z","other_credit","45.51","GBP","TFR","Credit","Information","59859.88","GBP"
"7f0d68df-6a90-43c6-acd8-811400161a61","Credit","Booked","2017-03-31T00:00:00.000Z","interest_credited","98.01","GBP","TFR","Credit","Information","59957.89","GBP"
"7f0d68df-6a90-43c6-acd8-811400161a61","Debit","Booked","2017-03-31T00:00:00.000Z","payment_for_statement","3.78","GBP","TFR","Credit","Information","59954.11","GBP"
"7f0d68df-6a90-43c6-acd8-811400161a61","Debit","Booked","2017-04-01T00:00:00.000Z","other_debit","2165.38","GBP","TFR","Credit","Information","57788.73","GBP"
"7f0d68df-6a90-43c6-acd8-811400161a61","Debit","Booked","2017-04-01T00:00:00.000Z","other_debit","2466.85","GBP","TFR","Credit","Information","55321.88","GBP"
"7f0d68df-6a90-43c6-acd8-811400161a61","Debit","Booked","2017-04-09T00:00:00.000Z","household","122.45","GBP","TFR","Credit","Information","55199.43","GBP"
"7f0d68df-6a90-43c6-acd8-811400161a61","Debit","Booked","2017-04-11T00:00:00.000Z","other_debit","1189.15","GBP","TFR","Credit","Information","54010.28","GBP"
"7f0d68df-6a90-43c6-acd8-811400161a61","Credit","Booked","2017-04-13T00:00:00.000Z","old_age_pension","4151.65","GBP","TFR","Credit","Information","58161.93","GBP"
"7f0d68df-6a90-43c6-acd8-811400161a61","Credit","Booked","2017-04-14T00:00:00.000Z","other_credit","8249.44","GBP","TFR","Credit","Information","66411.37","GBP"
"7f0d68df-6a90-43c6-acd8-811400161a61","Debit","Booked","2017-04-27T00:00:00.000Z","other_debit","1461.85","GBP","TFR","Credit","Information","64949.52","GBP"
"7f0d68df-6a90-43c6-acd8-811400161a61","Credit","Booked","2017-04-30T00:00:00.000Z","interest_credited","40.86","GBP","TFR","Credit","Information","64990.38","GBP"
"7f0d68df-6a90-43c6-acd8-811400161a61","Debit","Booked","2017-05-09T00:00:00.000Z","household","7465.74","GBP","TFR","Credit","Information","57524.64","GBP"
